"Sarah Borges and the Broken Singles"		422	5890	http://www.last.fm/music/Sarah+Borges+and+the+Broken+Singles	http://userserve-ak.last.fm/serve/126/372626.jpg	1		"Sarah Borges|Laura Cantrell|Carolina Chocolate Drops|Chip Taylor|Paula Frazer"
"Bottle Rockets"		1286	17640	http://www.last.fm/music/Bottle+Rockets	http://userserve-ak.last.fm/serve/126/488055.jpg	0		"The Bottle Rockets|Son Volt|Uncle Tupelo|Steve Earle|Jay Farrar"
"Boxcar Satan"	6a831092-a5d8-4396-bd4e-4aac967191ec	132	909	http://www.last.fm/music/Boxcar+Satan	http://userserve-ak.last.fm/serve/126/135808.jpg	1		"Sludge Hammer|U-Men|!tch|hidden by the grapes|Gee Davey"
"Bonnie Bramlett"	05044348-08c0-4132-b9d5-ef85023173d0	1004	5683	http://www.last.fm/music/Bonnie+Bramlett	http://userserve-ak.last.fm/serve/126/251496.jpg	1		"Eddie Hinton|Angela Strehli|Rob Galbraith|Travis Wammack|Wayne Carson"
"Cory Branan"	6e5e3adb-7be9-4bb2-86c1-781aa213e827	5064	76420	http://www.last.fm/music/Cory+Branan	http://userserve-ak.last.fm/serve/126/3070071.jpg	1		"Two Cow Garage|Patterson Hood|Deadstring Brothers|Blue Mountain|Lucero"
Brigade	4f2248ea-e5a3-4103-b4fe-24ce8351ad8c	6717	134140	http://www.last.fm/music/Brigade	http://userserve-ak.last.fm/serve/126/315135.jpg	1		"Fightstar|InMe|Reuben|Hundred Reasons|Kids In Glass Houses"
"Jackie Bristow"		91	912	http://www.last.fm/music/Jackie+Bristow	http://userserve-ak.last.fm/serve/126/8275827.jpg	1		"Paul Kelly with Monique Brumby|ONinc"
"Broken Records"		4951	34791	http://www.last.fm/music/Broken+Records	http://userserve-ak.last.fm/serve/126/4825653.jpg	1		"The Shortwave Set|Florence and The Machine|Johnny Foreigner|Slow Club|Roses Kings Castles"
"The Bronx"	66ca7462-753c-48d0-9fe7-80d4b0897d18	75345	1540532	http://www.last.fm/music/The+Bronx	http://userserve-ak.last.fm/serve/126/253366.jpg	1		"Cancer Bats|Gallows|The Ghost of a Thousand|None More Black|The Drips"
"Tom Brosseau"	f36f2a6d-91fa-40cd-a282-9156c895ffed	8255	93059	http://www.last.fm/music/Tom+Brosseau	http://userserve-ak.last.fm/serve/126/164864.jpg	1		"Sean Hayes|Denison Witmer|Shelby Lynne|Adem|Joseph Arthur"
"David Thomas Broughton"	05926c60-7f4a-45d5-a2a0-25d575a746f0	7721	123487	http://www.last.fm/music/David+Thomas+Broughton	http://userserve-ak.last.fm/serve/126/274230.jpg	1		"Benjamin Wetherill|The Declining Winter|Cowtown|Jana Hunter|Josephine Foster"
"Cliff Brown Jr"		13	22	http://www.last.fm/music/Cliff+Brown+Jr		0		
"Trey Brown"		11	370	http://www.last.fm/music/Trey+Brown		0		
"The Brunettes"	f38b352a-7191-4528-980a-a0bc5b5d8aa2	45755	583999	http://www.last.fm/music/The+Brunettes	http://userserve-ak.last.fm/serve/126/224955.jpg	1		"Acid House Kings|Camera Obscura|The Concretes|All Girl Summer Fun Band|Pipas"
"Nell Bryden"	48caf13a-1b1f-41b7-b0be-4621047c8610	209	1498	http://www.last.fm/music/Nell+Bryden	http://userserve-ak.last.fm/serve/126/17452731.jpg	1		"Sea Ray|Bridges and Powerlines|Drew and the Medicinal Pen|Faith Kleppinger|Mimi Ferocious"
"Buck 65"	8d18b680-368c-4649-a5e3-85e0c2dd6fc2	66288	1891304	http://www.last.fm/music/Buck+65	http://userserve-ak.last.fm/serve/126/164622.jpg	1		"Sage Francis|Sole|Themselves|Non-Prophets|Josh Martinez"
buff1		1762	37362	http://www.last.fm/music/buff1	http://userserve-ak.last.fm/serve/126/36873.jpg	1		"Elzhi|Shawn Jackson|Vordul Mega|Black Milk|Reks"
"Andy Bull"		133	2182	http://www.last.fm/music/Andy+Bull	http://userserve-ak.last.fm/serve/126/11497769.jpg	1		
"Buraka Som Sistema"	2061f628-01cd-4343-a078-900f639d67fe	13667	165965	http://www.last.fm/music/Buraka+Som+Sistema	http://userserve-ak.last.fm/serve/126/172625.jpg	1		"Dj Znobia|Radioclit|Da Weasel|Dead Combo|Sam the Kid"
"Grecco Buratto"		0	0	http://www.last.fm/music/Grecco+Buratto		0		
"Mamá Burger"		298	2596	http://www.last.fm/music/Mam%C3%A1+Burger	http://userserve-ak.last.fm/serve/126/2964663.jpg	1		"Los Margaritos|Mockinpott|Los Llamarada|The A-Ha Experience|Bam Bam"
"Joby Burgess"		0	0	http://www.last.fm/music/Joby+Burgess		0		
"Steve Burns"	eabf49d4-30cc-4ab6-a0e9-9d23b72c9c9a	6636	143762	http://www.last.fm/music/Steve+Burns	http://userserve-ak.last.fm/serve/126/35122.jpg	0		"The Flaming Lips|The Bens|Paul Westerberg|Duncan Sheik|Hot Hot Heat"
"Lee Burridge"	42f83694-9fcc-496f-815a-aa9d140c56ba	4172	17599	http://www.last.fm/music/Lee+Burridge	http://userserve-ak.last.fm/serve/126/98941.jpg	1		"Anthony Pappa|Chris Fortier|Steve Lawler|Echomen|Jimmy Van M"
Bushwalla	cdef042f-41b5-42fd-96fa-1be737369b5e	591	18413	http://www.last.fm/music/Bushwalla	http://userserve-ak.last.fm/serve/126/181893.jpg	0		"Makepeace Brothers|Daniel Brummel|Joey Cape|Mike Garrigan|Tim Mobbs"
"Butterfly Boucher"	cb2a2f2a-68de-4dd6-b47a-64fb680e2795	97703	731483	http://www.last.fm/music/Butterfly+Boucher	http://userserve-ak.last.fm/serve/126/67279.jpg	1		"Get Set Go|Anya Marina|Inara George|Let's Go Sailing|B.C. Camplight"
Cactus's		49	922	http://www.last.fm/music/Cactus%27s	http://userserve-ak.last.fm/serve/126/8580351.jpg	1		"Against Me!|Fugazi|The Police|XTC"
"Cadence Weapon"	9abfb2cd-7a7f-444a-b1db-7e5dd1def050	21429	335783	http://www.last.fm/music/Cadence+Weapon	http://userserve-ak.last.fm/serve/126/10748507.jpg	1		"King Geedorah|The Cool Kids|Spank Rock|Buck 65|Deep Puddle Dynamics"
"cafe funque"		1	2	http://www.last.fm/music/cafe+funque		0		
Cage	8e0c435a-d7e0-43c4-a99d-808c6a47e1b4	54107	1198780	http://www.last.fm/music/Cage	http://userserve-ak.last.fm/serve/126/3048152.jpg	1		"Yak Ballz|Aesop Rock|El-P|Copywrite|Cannibal Ox"
Callers		344	3198	http://www.last.fm/music/Callers	http://userserve-ak.last.fm/serve/126/15830257.jpg	1		"Amy Allison & The Maudlins|Code Hero|Fellow Travellers|Kristin Mooney|Jinnrail"
"Chanel Campbell"		15	397	http://www.last.fm/music/Chanel+Campbell	http://userserve-ak.last.fm/serve/126/15913229.jpg	0		
"Greg Camp"	2a7450c3-f239-4d79-baed-49c31daf8b54	165	2588	http://www.last.fm/music/Greg+Camp	http://userserve-ak.last.fm/serve/126/11329165.jpg	1		
"Candy Coated Killahz"		661	3060	http://www.last.fm/music/Candy+Coated+Killahz	http://userserve-ak.last.fm/serve/126/5102880.jpg	1		"Lulú Jam|Rubikon|Kid Sister|Isabel Guzman|Снежно"
"Canja Rave"		88	1007	http://www.last.fm/music/Canja+Rave	http://userserve-ak.last.fm/serve/126/536247.gif	0		"The Showcase|The Speeds|Burek V|The Bryson Group|Tommy Magik and the Wonderfulls"
Canopy	ca326f74-81ca-4597-ae77-abf7c299e06d	1523	18750	http://www.last.fm/music/Canopy	http://userserve-ak.last.fm/serve/126/272704.jpg	0		"Guidance of Sin|Amsvartner|Solar Dawn|Arise|Taetre"
Capsula	2209c9f8-7063-4f34-8227-c8c76a9b2e12	6799	93671	http://www.last.fm/music/Capsula	http://userserve-ak.last.fm/serve/126/3710823.gif	1		"Galaxy|The Straight A|Dejan|Psyfactor|Terra Nine"
"Loene Carmen"		115	997	http://www.last.fm/music/Loene+Carmen	http://userserve-ak.last.fm/serve/126/24542.jpg	1		"Sparklehorse|Евгений Гришковец и Бигуди|Mudville|Massimo Zamboni|Rei Toei"
"Carolina Chocolate Drops"	9278d5f4-993d-403a-8dd8-eb61139274cf	1451	20775	http://www.last.fm/music/Carolina+Chocolate+Drops	http://userserve-ak.last.fm/serve/126/2811544.jpg	0		"Uncle Earl|The Hackensaw Boys|Split Lip Rayfield|Bruce Molsky|Old Crow Medicine Show"
"Cash Cash"		2034	60020	http://www.last.fm/music/Cash+Cash	http://userserve-ak.last.fm/serve/126/13505255.jpg	1		"The White Tie Affair|Forever the Sickest Kids|The Friday Night Boys|The Summer Set|A Rocket To The Moon"
"Cashier No.9"		127	808	http://www.last.fm/music/Cashier+No.9	http://userserve-ak.last.fm/serve/126/15624879.jpg	1		"The Jane Bradfords|gaju|Torgas Valley Reds|Desert Hearts|Kitachi"
Casiokids		576	7608	http://www.last.fm/music/Casiokids	http://userserve-ak.last.fm/serve/126/12114449.jpg	0		"The New Wine|Truls and the Trees|Nordpolen|Erik Faber|Professor Pez"
"Cassim & Barbaria"		4	39	http://www.last.fm/music/Cassim%2B%2526%2BBarbaria		0		
Castledoor	917df514-453b-4bc1-84f9-f413bbeeb1a0	2028	49677	http://www.last.fm/music/Castledoor	http://userserve-ak.last.fm/serve/126/271925.jpg	1		"Riley Armstrong|Nathan Walters|Dawson Wells|Stars of Track and Field|The Understudy"
"Gavin Castleton"	66656a04-05e7-45f5-bb41-137e9326bc94	1705	53930	http://www.last.fm/music/Gavin+Castleton	http://userserve-ak.last.fm/serve/126/196792.jpg	1		"Grüvis Malt|The Eclectic Collective|Gavin Castleton & Cyrus Leddy|Gavin Castleton & One Drop|Ebu Gogo"
CatPeople	16131f38-a2f4-4e1c-a70b-f48eb57928bd	13054	163504	http://www.last.fm/music/CatPeople	http://userserve-ak.last.fm/serve/126/16104577.jpg	1		"Cut City|Lori Meyers|The Blows|Mendetz|Love Of Lesbian"
"Slim Cessna's Auto Club"	3b0addc1-bd1d-409d-9abb-f541c231f8d9	8130	141821	http://www.last.fm/music/Slim+Cessna%27s+Auto+Club	http://userserve-ak.last.fm/serve/126/216041.jpg	1		"16 Horsepower|Jay Munly|Munly & the Lee Lewis Harlots|Munly|Tarantella"
"Charlie Everywhere"		92	1154	http://www.last.fm/music/Charlie+Everywhere	http://userserve-ak.last.fm/serve/126/4753439.jpg	1		"Amy Jo Johnson & Walter Jones|Mathematicians|Karmina|Dirt Poor Robins|Sgt Dunbar & the Hobo Banned"
"Cheeky Cheeky and the Nosebleeds"		1443	19285	http://www.last.fm/music/Cheeky+Cheeky+and+the+Nosebleeds	http://userserve-ak.last.fm/serve/126/5762200.jpg	1		"Assembly Now|Look See Proof|Good Shoes|Joe Lean and the Jing Jang Jong|Operahouse"
Cheeseburger	4812e850-410c-4c70-bf7c-1366dc1fd925	2605	22211	http://www.last.fm/music/Cheeseburger	http://userserve-ak.last.fm/serve/126/256114.jpg	1		"White Light Parade|The Prairie Cartel|Deluka|Rules Of Attraction|Burn The City"
"The Chevelles"	384b2c6f-9fd6-460c-aa70-d5dbf3ec368d	1164	5448	http://www.last.fm/music/The+Chevelles	http://userserve-ak.last.fm/serve/126/318572.jpg	1		"The Rondels|Velvet Crush|Sloan|DM3|On Petals"
"The Chicharones"	e54fd7fe-6c6f-48bd-90e0-14a6b6023d1b	2806	46161	http://www.last.fm/music/The+Chicharones	http://userserve-ak.last.fm/serve/126/179006.jpg	1		"Nobs|Josh Martinez|NOAH23|Onry Ozzborn|Bleubird"
"Suzanna Choffel"		131	1926	http://www.last.fm/music/Suzanna+Choffel	http://userserve-ak.last.fm/serve/126/6046767.jpg	1		"Nelly Furtado|Erykah Badu|Feist|Ani DiFranco|Norah Jones"
"Margaret Cho"	030631a1-6cae-4050-ac0c-6854199fa93a	5570	89924	http://www.last.fm/music/Margaret+Cho	http://userserve-ak.last.fm/serve/126/344423.jpg	1		"Michael Ian Black|Brian Posehn|Nick Swardson|Mike Birbiglia|Demetri Martin"
"Choo Choo"		161	4452	http://www.last.fm/music/Choo+Choo	http://userserve-ak.last.fm/serve/126/3741270.jpg	1		"Caesars|Caesars Palace|Niccokick|The Unicorns|The Love Me Nots"
"Chris T-T"	f751d19a-e5d5-48b2-8308-f5df37933aa0	1871	27952	http://www.last.fm/music/Chris+T-T	http://userserve-ak.last.fm/serve/126/3138846.jpg	1		"Victor Scott|Kevin Hearn & Thin Buckle|Imogen Heap|Goodbye Mr. Mackenzie|David Byrne"
"Chuck Mead"	43c27282-6459-43e2-94a9-7eabaee6bf0e	163	432	http://www.last.fm/music/Chuck+Mead		1		"Earl Poole Ball|Mandy Barnett & Chuck Mead|Kenny Vaughan|Redd Volkaert|Billy Burnette"
"Gabriella Cilmi"	72ae6caf-4f9f-407e-8c70-8cd195df955c	146869	1293203	http://www.last.fm/music/Gabriella+Cilmi	http://userserve-ak.last.fm/serve/126/9001855.png	1		"Duffy|Maria Mena|Beth Rowley|Katie Melua|Amy Winehouse"
"The City Lives"		59	1687	http://www.last.fm/music/The+City+Lives	http://userserve-ak.last.fm/serve/126/16321187.jpg	0		"Congress of a Crow|The Hero Factor|Radial Angel|Doubting Paris|Chase Kerby"
CKY	4ed35152-5207-4101-8904-6cb5d159b545	226087	4675960	http://www.last.fm/music/CKY	http://userserve-ak.last.fm/serve/126/386599.jpg	1		"Gnarkill|Clutch|Turbonegro|Bloodhound Gang|Chevelle"
Cla		229	1629	http://www.last.fm/music/Cla	http://userserve-ak.last.fm/serve/126/477093.gif	0		"Clã|David Fonseca|Ornatos Violeta|Rita Redshoes|Jorge Palma"
Classixx		1985	11651	http://www.last.fm/music/Classixx	http://userserve-ak.last.fm/serve/126/3497891.jpg	1		"Villains|The Touch|Blamma! Blamma!|Mr Miyagi|Daddy's Groove"
"The Cliks"	1bc69a93-8020-4e07-8b05-0b63312808fb	13403	181948	http://www.last.fm/music/The+Cliks	http://userserve-ak.last.fm/serve/126/887444.jpg	1		"Uh Huh Her|The Murmurs|The Butchies|Tegan and Sara|Sick Of Sarah"
"Closure In Moscow"		2605	63135	http://www.last.fm/music/Closure+In+Moscow	http://userserve-ak.last.fm/serve/126/51000.jpg	1		"The Getaway Plan|Emarosa|Take The Crown|Dance Gavin Dance|A Skylit Drive"
CLP		1297	11905	http://www.last.fm/music/CLP	http://userserve-ak.last.fm/serve/126/15500353.jpg	0		"Malente & Dex|Housemeister|Proxy|Les Petits Pilous|Tittsworth"
"The Coathangers"		2148	24225	http://www.last.fm/music/The+Coathangers	http://userserve-ak.last.fm/serve/126/324599.jpg	0		"Tiger! Tiger!|Delta 5|The Slits|The Raincoats|TheBOO"
Coliseum	7f43923c-31d0-4c8f-9708-1779adf4b3a9	11344	258389	http://www.last.fm/music/Coliseum	http://userserve-ak.last.fm/serve/126/380976.jpg	1		"Cursed|Tragedy|Trap Them|His Hero Is Gone|Disfear"
Colossus	e2b31f3a-3972-458e-a479-39cba767e5a9	6868	49463	http://www.last.fm/music/Colossus	http://userserve-ak.last.fm/serve/126/133970.jpg	1		"FMBH|King of Clubz|Fallbrawl|Blood Stands Still|xFat Assx"
Colourmusic		2330	17199	http://www.last.fm/music/Colourmusic	http://userserve-ak.last.fm/serve/126/301278.jpg	1		"Human Television|Starlight Mints|Coho|The Aliens|The Foundry Field Recordings"
"Colour Revolt"	40022d42-12b3-4c32-ab56-5e338b1aa1cd	21092	351011	http://www.last.fm/music/Colour+Revolt	http://userserve-ak.last.fm/serve/126/81099.jpg	1		"Manchester Orchestra|mewithoutYou|The Snake the Cross the Crown|Anathallo|Lovedrug"
"Coma in Algiers"		399	1500	http://www.last.fm/music/Coma+in+Algiers	http://userserve-ak.last.fm/serve/126/4686365.jpg	1		"400 Blows|Bastro|Days Kill Winter|Pissed Jeans|The Plot to Blow Up the Eiffel Tower"
"Come On Gang!"		45	466	http://www.last.fm/music/Come+On+Gang%21	http://userserve-ak.last.fm/serve/126/7390069.jpg	1		"Kid Canaveral|Box Five|Falling Joys|The Popguns|Call and Response"
"Common Market"	c8b259a5-6acb-43e8-bb28-bc09e92eb22e	8695	219251	http://www.last.fm/music/Common+Market	http://userserve-ak.last.fm/serve/126/74605.jpg	1		"Blue Scholars|Jake One|Blu & Exile|Murs|Ohmega Watts"
Conil	7a322698-dcca-441a-9af4-8ce09e092c6c	5622	21955	http://www.last.fm/music/Conil	http://userserve-ak.last.fm/serve/126/18306311.jpg	1		"Shah and Laruso Present Global Experience|Es Vedra|Accessive Rhythm|Mike Koglin vs. P.O.S.|Trance Atlantic Air Waves"
"Connan Mockasin"		34	287	http://www.last.fm/music/Connan+Mockasin	http://userserve-ak.last.fm/serve/126/16136333.jpg	0		"Connan And The Mockasins|Thought Creature|Grayson Gilmour|Collapsing Cities|Lawrence Arabia"
Contramano	6dec4863-31e5-4c54-8814-6ea460e2c47d	286	1786	http://www.last.fm/music/Contramano	http://userserve-ak.last.fm/serve/126/134952.jpg	1		
Coreysan		1	2	http://www.last.fm/music/Coreysan		1		
"Murali Coryell"		137	785	http://www.last.fm/music/Murali+Coryell		0		"Roy Book Binder|Tab Benoit, Debbie Davies, Kenny Neal|Artie ""Blues Boy"" White|Darrell Nulisch|Willie Dixon & Memphis Slim"
"The Courteeners"		87774	957116	http://www.last.fm/music/The+Courteeners	http://userserve-ak.last.fm/serve/126/2238724.jpg	1		"Little Man Tate|The Enemy|The Pigeon Detectives|Milburn|The Cribs"
"Cousin Cole"	ec966f3e-0adb-4f2e-98ff-7e83a78dfccc	1447	7102	http://www.last.fm/music/Cousin+Cole	http://userserve-ak.last.fm/serve/126/305723.jpg	1		"DJ Ayres|Cosmo Baker|Certified Bananas|My!Gay!Husband!|Curtis Vodka"
"Paul Couture"		46	239	http://www.last.fm/music/Paul+Couture		0		
"Samantha Crain & the Midnight Shivers"		216	1048	http://www.last.fm/music/Samantha%2BCrain%2B%2526%2Bthe%2BMidnight%2BShivers		0		
"Crash Kings"		12	50	http://www.last.fm/music/Crash+Kings	http://userserve-ak.last.fm/serve/126/4916563.jpg	0		
"Crazy P"	d36a9d53-550e-4c44-bb07-f8de594deaf8	13270	75636	http://www.last.fm/music/Crazy+P	http://userserve-ak.last.fm/serve/126/11691069.jpg	1		"Crazy Penis|Julien Jabre|Hardsoul|Cloud|Doctor Rockit"
Creature	013a0edb-62d8-4023-bcf8-850c82e5ad42	5658	55242	http://www.last.fm/music/Creature	http://userserve-ak.last.fm/serve/126/5210245.jpg	1		Helrunar|Odal|Aaskereia|Helfahrt|Bergthron
"AJ Croce"		937	5256	http://www.last.fm/music/AJ+Croce		0		"A.J. Croce|Alex Khoury|The Sway Machinery|Burnshee Thornside|TBridge"
Crocodile		116	1189	http://www.last.fm/music/Crocodile	http://userserve-ak.last.fm/serve/126/5974869.jpg	1		"The Postal Service|M83|Mates of State|Ting Tings|Book of Love"
"Crown City Rockers"	0c3b83a4-1398-4e68-b855-8192e2c707c3	13601	181808	http://www.last.fm/music/Crown+City+Rockers	http://userserve-ak.last.fm/serve/126/280663.gif	1		"J. Rawls|Sound Providers|Count Bass D|Shinsight Trio|Jazz Liberatorz"
"John Cruz"	fea10a75-7f11-44b3-89c5-04d0583c2848	981	7744	http://www.last.fm/music/John+Cruz	http://userserve-ak.last.fm/serve/126/2563732.jpg	0		"Hapa|Ken Emerson|Justin Young|Sonny Lim|Moses Kahumoku"
"Crystal Antlers"		6664	76637	http://www.last.fm/music/Crystal+Antlers	http://userserve-ak.last.fm/serve/126/5653457.jpg	0		"Abe Vigoda|No Age|Marnie Stern|Zach Hill|Ponytail"
"The Crystal Method"	aaf09f31-bb5c-43e5-9f54-bb6554c33a71	349061	5671336	http://www.last.fm/music/The+Crystal+Method	http://userserve-ak.last.fm/serve/126/3001.gif	1		"Overseer|Junkie XL|The Chemical Brothers|Fluke|The Prodigy"
"Alex Cuba"		2295	12691	http://www.last.fm/music/Alex+Cuba	http://userserve-ak.last.fm/serve/126/20268663.jpg	0		"Tommy Torres|Attack of the Show!|Monareta|Don Tetto|Learn Along With Sesame Brought to You By Sesame Street"
"Cubismo Grafico Five"	439715ad-eaf5-44b4-a0ba-e232bd4e442a	1325	46703	http://www.last.fm/music/Cubismo+Grafico+Five	http://userserve-ak.last.fm/serve/126/85680.jpg	0		"Doping Panda|The Band Apart|Asparagus|locofrank|LOST IN TIME"
"Austin Cunningham"	8dc4fc81-4595-4a6e-b96e-fbe6afaf7cc8	73	294	http://www.last.fm/music/Austin+Cunningham		1		"Doug Moreland|Stoney Larue & The Organic Boogie Band (S.L.O.B.B.)|Casey Donahew Band|Bart Crow Band|Roger Creager"
Cursive	c4153c51-b4ac-4183-beb3-c5dbfce39176	280522	8762196	http://www.last.fm/music/Cursive	http://userserve-ak.last.fm/serve/126/102226.jpg	1		"The Good Life|Desaparecidos|Bright Eyes|mewithoutYou|Criteria"
"Cut Off Your Hands"	5394752b-3a31-4281-adc4-9249dcae50c9	24841	280960	http://www.last.fm/music/Cut+Off+Your+Hands	http://userserve-ak.last.fm/serve/126/323659.jpg	1		"Mercy Arms|Bombay Bicycle Club|Motocade|The Thirst|Pete and The Pirates"
"Daddy a Go-Go"	2eaaa670-3e34-454b-be9e-7bc3c1d146fe	303	1061	http://www.last.fm/music/Daddy+a+Go-Go		0		"Brute Force & Daughter of Force|Dan Zanes|Electric Apricot featuring Les Claypool"
Daddy	30f58f0f-8b6e-4fe6-9d76-50885329ffd0	1067	6026	http://www.last.fm/music/Daddy	http://userserve-ak.last.fm/serve/126/3450157.jpg	1		"bjk_carsi|Presing|Bombaj Stampa|Omar & The Howlers|The Monkeywrench"
"Floyd Dakil Combo"	7b30a204-d73e-4ffe-990a-631794c1ec15	342	805	http://www.last.fm/music/Floyd+Dakil+Combo	http://userserve-ak.last.fm/serve/126/12957815.jpg	0		"The Elastik Band|Wild Knights|Grains of Sand|Positively 13 O'Clock|Ju Jus"
"David Dallas"		150	914	http://www.last.fm/music/David+Dallas	http://userserve-ak.last.fm/serve/126/13071473.jpg	1		"Joe Beast|Shade Sheist|DJ Jester|Caddillac Tah|Del"
"Micah Dalton"		502	9401	http://www.last.fm/music/Micah+Dalton	http://userserve-ak.last.fm/serve/126/4673338.jpg	1		"MENSO|Tasty Cakes|Dickie Haydon|J.P. Hoe|Joaninhas"
Damero	878428f1-2038-4b59-840c-6b958322b20f	2531	44884	http://www.last.fm/music/Damero	http://userserve-ak.last.fm/serve/126/242827.jpg	0		"Moderat|Ellen Allien|Alex Amoon|Paul Kalkbrenner|Claro Intelecto"
Dananananaykroyd	a1962353-5e4e-408b-91fe-571652e952f8	6482	104317	http://www.last.fm/music/Dananananaykroyd	http://userserve-ak.last.fm/serve/126/100360.jpg	1		"This Town Needs Guns|We Are The Physics|Elle Milano|Yourcodenameis:milo|White Denim"
"Dan Le Sac vs Scroobius Pip"		35921	640925	http://www.last.fm/music/Dan+Le+Sac+vs+Scroobius+Pip	http://userserve-ak.last.fm/serve/126/290573.jpg	1		"Scroobius Pip|Jamie T|Dizzee Rascal|The Streets|The Mitchell Brothers"
"Danny And The Champions Of The World"		122	1394	http://www.last.fm/music/Danny+And+The+Champions+Of+The+World		1		"Special Ed and The Shortbus|The Travelling Band|Charlie Jones|Small Bear|Longhorn Slim"
"Dappled Cities"		6740	59979	http://www.last.fm/music/Dappled+Cities	http://userserve-ak.last.fm/serve/126/397811.jpg	1		"Belles Will Ring|The Dodos|Broadcast|Track a Tiger|The Arrogants"
"Dark Captain Light Captain"		6956	69271	http://www.last.fm/music/Dark+Captain+Light+Captain	http://userserve-ak.last.fm/serve/126/18328781.jpg	1		"Electric President|Polarkreis 18|Uzi And Ari|African Scream Contest: Raw & Psychedelic Afro Sounds From Benin & Togo 70s|Nestor Is Bianca"
